State,Year,Station,Men,Women,MenN,WomenN
BCS,2009,summer,0.4409585518440985,0.4409585518440985,1.354990280164499e-06,1.415174769151584e-06
BCS,2009,winter,7.628388276189649,12.016548418636523,2.344073365698115e-05,3.8564885663713374e-05
BCS,2010,fall,20.66841390463558,17.65585360911974,6.351050417335807e-05,5.666319079415738e-05
BCS,2010,spring,3.1035251137808006,2.9277002188455996,9.536602353724386e-06,9.395911393531166e-06
BCS,2010,summer,5.873670062235365,6.652067347825036,1.8048784426394653e-05,2.1348577624742087e-05
BCS,2010,winter,8.903326949474042,8.234542628931633,2.735840234233396e-05,2.642723883056353e-05
BCS,2011,fall,58.15177698631974,78.13225966270271,0.00017869047388039335,0.00025075101065400417
BCS,2011,spring,0.4258153136263201,0.825420305855557,1.3084576967516258e-06,2.649033533666802e-06
BCS,2011,summer,1.3017082793177757,1.6414763002993509,3.999927110402965e-06,5.26801404491144e-06
BCS,2011,winter,33.21761966803546,39.23858645092439,0.0001020720691142011,0.00012592897289385503
BCS,2012,fall,12.142041289118838,15.64129150677782,3.73104180865196e-05,5.019782699463462e-05
BCS,2012,spring,0.3631365196012814,0.6112498455021267,1.1158564730738345e-06,1.961693123729789e-06
BCS,2012,summer,0.33333333333333337,0.5,1.0242763743499999e-06,1.604657357515e-06
BCS,2012,winter,13.641471459844189,16.730135561239063,4.1917910783030556e-05,5.36922702412258e-05
BCS,2013,fall,58.15177698631974,79.54862244774156,0.00017869047388039335,0.0002552965645818402
BCS,2013,spring,0.4258153136263201,0.825420305855557,1.3084576967516258e-06,2.649033533666802e-06
BCS,2013,summer,1.3017082793177757,1.6414763002993509,3.999927110402965e-06,5.26801404491144e-06
BCS,2013,winter,33.215110864538595,59.516642792002045,0.0001020643599897519,0.00019100763750154866
BCS,2014,fall,55.59436422276392,68.34639102883682,0.00017083198146094445,0.00021934507844788056
BCS,2014,spring,1.6052797503622467,2.0232168923292906,4.932750367537815e-06,6.493139744248492e-06
BCS,2014,summer,20.92313976863362,30.8504457018047,6.42932332266046e-05,9.900878935600982e-05
BCS,2014,winter,7.032108464077432,10.089707518169087,2.1608467684832905e-05,3.238104680839197e-05
BCS,2015,fall,4.145278438577237,12.632629707758133,1.2737732309183058e-05,4.054208441054504e-05
BCS,2015,spring,0.7559289460184544,0.633323693776651,2.3228404802790905e-06,2.0325350498145594e-06
BCS,2015,summer,1.0540925533894598,1.1666666666666667,3.2390462964414474e-06,3.7442005008683335e-06
BCS,2015,winter,1.6012815380508714,1.5607361839521232,4.920464544315087e-06,5.008893601442164e-06
BCS,2016,spring,0.9749612559222293,5.373929742666988,2.9958893410395668e-06,1.7246631800657422e-05
BCS,2016,winter,1.3684762594679063,1.4709304414677,4.205093704292853e-06,4.720678710584033e-06
CAM,2008,fall,0.8139410298049853,0.9574271077563381,1.996318634080053e-06,2.30861088868834e-06
CAM,2008,spring,1.8156825980064073,0.4746311465493234,4.453247681643526e-06,1.1444616766723728e-06
CAM,2008,summer,1.1666666666666667,1.0540925533894598,2.8614338399713095e-06,2.5416969362220277e-06
CAM,2008,winter,0.4258153136263201,0.2672612419124244,1.044379155419323e-06,6.444377939635446e-07
CAM,2009,fall,21.952885155866568,26.959228475607386,5.3842910117211565e-05,6.500585569924993e-05
CAM,2009,spring,0.0,0.0,0.0,0.0
CAM,2009,summer,6.0,1.6666666666666667,1.4715945462700002e-05,4.018775720166666e-06
CAM,2009,winter,18.522681868178367,14.976905298081185,4.542979603255982e-05,3.611329402498757e-05
CAM,2010,fall,12.414373390013152,12.683322382824883,3.0448206960187646e-05,3.058285682584773e-05
CAM,2010,spring,3.8800702384035595,3.275785284595013,9.516483669962434e-06,7.898787819725815e-06
CAM,2010,summer,12.49444320932754,12.359207094308275,3.0644590809226486e-05,2.980132883467063e-05
CAM,2010,winter,6.800263946611906,8.078937477739926,1.6678718895048124e-05,1.948046266817145e-05
CAM,2011,fall,8.28628384741918,9.961383772682723,2.0323416864525594e-05,2.4019540346951734e-05
CAM,2011,spring,3.4799267391555975,2.9834709485930815,8.535068684601449e-06,7.193940366017093e-06
CAM,2011,summer,5.890199015690764,4.465920335658088,1.444664124657438e-05,1.0768519327884774e-05
CAM,2011,winter,2.409915415049314,1.8009968749527976,5.9106973029275525e-06,4.342681507893808e-06
CAM,2012,fall,14.310835055998654,16.33286563956246,3.5099578034974964e-05,3.938287432378444e-05
CAM,2012,spring,6.974443142133796,7.552381183339566,1.7105920818723873e-05,1.8210795677429187e-05
CAM,2012,summer,11.388346870571008,11.269427669584644,2.793171524294736e-05,2.7173581379220718e-05
CAM,2012,winter,11.724946011575447,12.629330940315088,2.8757277676581475e-05,3.0452669126932762e-05
CAM,2013,fall,8.28628384741918,9.961383772682723,2.0323416864525594e-05,2.4019540346951734e-05
CAM,2013,spring,3.4799267391555975,2.9834709485930815,8.535068684601449e-06,7.193940366017093e-06
CAM,2013,summer,5.890199015690764,4.465920335658088,1.444664124657438e-05,1.0768519327884774e-05
CAM,2013,winter,3.4024877776302263,1.8912755158683456,8.345137428855993e-06,4.560367273990437e-06
CAM,2014,fall,4.735944115661276,27.549879007598804,1.1615649220087788e-05,6.643007090946275e-05
CAM,2014,spring,3.3091614422009465,2.5332947751066035,8.11623988511518e-06,6.108446120534096e-06
CAM,2014,summer,6.132789830991367,33.620843402733236,1.5041633447850828e-05,8.106877749492696e-05
CAM,2014,winter,1.864945569720998,3.3380918415851206,4.574072882489723e-06,8.04902546678923e-06
CAM,2015,fall,4.735944115661276,7.8814127329221035,1.1615649220082817e-05,1.900417807900786e-05
CAM,2015,spring,3.458545714825591,4.035556254807296,8.482628353271663e-06,9.73079729651177e-06
CAM,2015,summer,5.868938953886336,8.146232939899958,1.4394497594879697e-05,1.9642729889815125e-05
CAM,2015,winter,2.817072493901681,2.3038429433649132,6.909314197450185e-06,5.555176850323334e-06
CAM,2016,spring,0.0,0.5789342235218394,0.0,1.3959640806378662e-06
CAM,2016,winter,2.377928816122437,4.3672333659569045,5.832245128703676e-06,1.0530558849245611e-05
CHH,2008,fall,0.0,0.3651483716701107,0.0,2.1304866719004788e-07
CHH,2008,spring,0.3922322702763681,0.0,2.3174111782941655e-07,0.0
CHH,2008,summer,0.0,0.0,0.0,0.0
CHH,2008,winter,0.0,0.0,0.0,0.0
CHH,2009,fall,0.0,0.0,0.0,0.0
CHH,2009,spring,0.0,0.0,0.0,0.0
CHH,2009,summer,0.0,0.0,0.0,0.0
CHH,2009,winter,0.0,0.0,0.0,0.0
CHH,2010,fall,0.0,0.0,0.0,0.0
CHH,2010,spring,0.0,0.0,0.0,0.0
CHH,2010,summer,0.0,0.0,0.0,0.0
CHH,2010,winter,0.0,0.0,0.0,0.0
CHH,2011,fall,0.0,0.0,0.0,0.0
CHH,2011,spring,0.0,0.2672612419124244,0.0,1.5593565738926664e-07
CHH,2011,summer,0.0,0.0,0.0,0.0
CHH,2011,winter,0.0,0.2773500981126145,0.0,1.6182207927605087e-07
CHH,2012,fall,0.25,0.0,1.4770656023925e-07,0.0
CHH,2012,spring,0.0,0.0,0.0,0.0
CHH,2012,summer,0.0,0.0,0.0,0.0
CHH,2012,winter,0.0,0.0,0.0,0.0
CHH,2013,fall,0.0,0.0,0.0,0.0
CHH,2013,spring,0.0,0.2672612419124244,0.0,1.5593565738926664e-07
CHH,2013,summer,0.0,0.0,0.0,0.0
CHH,2013,winter,0.0,0.2773500981126145,0.0,1.6182207927605087e-07
CHH,2014,fall,0.0,0.0,0.0,0.0
CHH,2014,spring,0.0,0.0,0.0,0.0
CHH,2014,summer,0.0,0.0,0.0,0.0
CHH,2014,winter,0.0,0.3922322702763681,0.0,2.2885097920360533e-07
CHH,2015,fall,0.49999999999999994,1.3416407864998738,2.954131204785e-07,7.827907874941199e-07
CHH,2015,spring,0.0,0.0,0.0,0.0
CHH,2015,summer,0.0,0.0,0.0,0.0
CHH,2015,winter,0.0,0.0,0.0,0.0
CHH,2016,spring,0.0,0.0,0.0,0.0
CHH,2016,winter,0.0,0.0,0.0,0.0
CHP,2008,fall,6.955812916786458,10.054642377197379,2.956389077719399e-06,4.114392939604506e-06
CHP,2008,spring,5.32926813935074,5.513719153266595,2.2650681247341198e-06,2.2562321268243443e-06
CHP,2008,summer,9.243616415908031,7.501851623284598,3.928761014355093e-06,3.0697825138765607e-06
CHP,2008,winter,2.681847813040049,3.2690691621336474,1.1398503205053349e-06,1.3377139211102012e-06
CHP,2009,fall,30.664787080080412,33.90157321816595,1.3033277731703223e-05,1.3872635968300543e-05
CHP,2009,spring,2.920183646189487,3.2454532862093446,1.2411488261423222e-06,1.3280502265181503e-06
CHP,2009,summer,20.212070101248358,23.659036328641957,8.590619673112107e-06,9.681355972358731e-06
CHP,2009,winter,3.376008871054088,4.974292888802362,1.4348855945483292e-06,2.0354971140125295e-06
CHP,2010,fall,5.125101625008686,3.981205847478876,2.1782924077537056e-06,1.62912260978347e-06
CHP,2010,spring,6.948792289723034,9.43485471623615,2.953405141060895e-06,3.860773777365973e-06
CHP,2010,summer,7.54983443527075,9.23008366400026,3.2088626203862837e-06,3.7769807850398174e-06
CHP,2010,winter,3.8547340192254973,2.817072493901681,1.6383553853870935e-06,1.152755388451108e-06
CHP,2011,fall,9.674709297958259,10.87332362558324,4.1119859376262545e-06,4.449400016115198e-06
CHP,2011,spring,7.936907804334475,12.011898862615947,3.3733781837263743e-06,4.9153087715653e-06
CHP,2011,summer,9.942892492183104,11.916375287812984,4.225970295132716e-06,4.876220208592001e-06
CHP,2011,winter,2.8622207623290854,3.821330148333706,1.2165131956546434e-06,1.5637009445366775e-06
CHP,2012,fall,261.6186075823609,19.871986144654322,0.00011119424907451311,8.13168250269229e-06
CHP,2012,spring,11.862768425847094,9.571018524921765,5.041964098977978e-06,3.9164924585551e-06
CHP,2012,summer,16.79368267467793,10.55935604097144,7.1377221653474005e-06,4.320923441322138e-06
CHP,2012,winter,281.19472676238854,4.922475924854202,0.00011951457419254293,2.0142934408611554e-06
CHP,2013,fall,9.674709297958259,10.87332362558324,4.1119859376262545e-06,4.449400016115198e-06
CHP,2013,spring,7.936907804334475,12.011898862615947,3.3733781837263743e-06,4.9153087715653e-06
CHP,2013,summer,9.942892492183104,11.916375287812984,4.225970295132716e-06,4.876220208592001e-06
CHP,2013,winter,2.8622207623290854,3.821330148333706,1.2165131956546434e-06,1.5637009445366775e-06
CHP,2014,fall,5.608029957123981,7.12945766988392,2.383548653647031e-06,2.9173976755954967e-06
CHP,2014,spring,3.400872544794066,2.979785374673968,1.4454532585098823e-06,1.2193380378102208e-06
CHP,2014,summer,8.283182426526118,10.798662468616708,3.5205532908315322e-06,4.418848423570996e-06
CHP,2014,winter,2.758602927187983,5.461151510824052,1.1724731043337855e-06,2.234721273548473e-06
CHP,2015,fall,4.6169975814014315,140.81329245967277,1.962335874298916e-06,5.762126533838344e-05
CHP,2015,spring,7.742064352584549,8.592099616751183,3.2905649943194226e-06,3.515915601305896e-06
CHP,2015,summer,8.03291838485726,8.058811602491055,3.4141850074637677e-06,3.2976923807939817e-06
CHP,2015,winter,4.03192389020555,157.6798118876449,1.713665375104884e-06,6.45231009131211e-05
CHP,2016,spring,2.432608151261197,5.323078511084055,1.0339174234275896e-06,2.1782213450608513e-06
CHP,2016,winter,3.5496478698597698,5.731888471921401,1.508686377530192e-06,2.3455077341147015e-06
COA,2008,fall,1.632993161855452,1.3601470508735445,1.1970361772196828e-06,9.826274719245476e-07
COA,2008,spring,0.0,0.0,0.0,0.0
COA,2008,summer,0.0,0.33333333333333337,0.0,2.408140284766667e-07
COA,2008,winter,0.0,0.0,0.0,0.0
COA,2009,fall,8.895457642340087,24.578784889954726,6.520654745870849e-06,1.775674861323563e-05
COA,2009,spring,0.0,0.0,0.0,0.0
COA,2009,summer,0.6666666666666666,1.0,4.886879729733334e-07,7.2244208543e-07
COA,2009,winter,1.3867504905630728,23.574758339572238,1.0165324293795656e-06,1.703139757836272e-05
COA,2010,fall,2.3935677693908457,2.4460853078609777,1.7545616720968726e-06,1.7671549709507681e-06
COA,2010,spring,0.2672612419124244,0.0,1.959110318467775e-07,0.0
COA,2010,summer,1.0137937550497034,0.7071067811865475,7.431432227523953e-07,5.108436976221041e-07
COA,2010,winter,0.0,0.0,0.0,0.0
COA,2011,fall,23.02742929638478,29.24807685985525,1.687984161846059e-05,2.113004164146599e-05
COA,2011,spring,0.2672612419124244,0.5789342235218394,1.959110318467775e-07,4.1824644776791547e-07
COA,2011,summer,0.0,1.3944333775567925,0.0,1.0073973572753278e-06
COA,2011,winter,0.2773500981126145,0.0,2.0330648587591308e-07,0.0
COA,2012,fall,3.7682887362833544,5.415640928520526,2.7622760761688342e-06,3.912486926336161e-06
COA,2012,spring,0.0,0.0,0.0,0.0
COA,2012,summer,0.33333333333333337,0.33333333333333337,2.4434398648666663e-07,2.408140284766667e-07
COA,2012,winter,0.2773500981126145,0.554700196225229,2.033064858759131e-07,4.0073876654938477e-07
COA,2013,fall,23.02742929638478,29.24807685985525,1.687984161846059e-05,2.113004164146599e-05
COA,2013,spring,0.2672612419124244,0.5789342235218394,1.959110318467775e-07,4.1824644776791547e-07
COA,2013,summer,0.0,1.3944333775567925,0.0,1.0073973572753278e-06
COA,2013,winter,0.2773500981126145,0.0,2.0330648587591308e-07,0.0
COA,2014,fall,4.773189010853574,5.415640928520526,3.498900093498936e-06,3.912486926347947e-06
COA,2014,spring,0.2672612419124244,0.2672612419124244,1.959110318467775e-07,1.930807689618236e-07
COA,2014,summer,0.8660254037844386,1.6583123951777,6.348242986782447e-07,1.198034665066596e-06
COA,2014,winter,0.2672612419124244,0.0,1.9591103184677753e-07,0.0
COA,2015,fall,1.558578412100805,1.5491933384829666,1.1424877873943084e-06,1.1192024661878984e-06
COA,2015,spring,0.42581531362632,0.6112498455021266,3.121362337155758e-07,4.4159261310332174e-07
COA,2015,summer,0.6666666666666667,0.33333333333333337,4.886879729733333e-07,2.408140284766667e-07
COA,2015,winter,0.0,0.3755338080994054,0.0,2.7130142747280383e-07
COA,2016,spring,0.46880723093849547,0.6333236937766509,3.4365068310386204e-07,4.575396900842344e-07
COA,2016,winter,0.30151134457776363,0.6030226891555273,2.210174517152573e-07,4.3564896911512573e-07
COL,2008,fall,53.1524536906184,57.948792049532834,0.00016466573837676434,0.0001767998170932427
COL,2008,spring,4.166849812824715,6.961432213383857,1.2908856571846761e-05,2.1239095734394304e-05
COL,2008,summer,5.567764362830022,10.092626571468456,1.724887500489565e-05,3.079226449277153e-05
COL,2008,winter,12.727922061357855,247.74628106233962,3.9430967692193555e-05,0.0007558655776615414
COL,2009,fall,40.53799657934105,41.57037206152157,0.0001255862838977919,0.0001268298081293426
COL,2009,spring,11.283801479296585,11.739854165370874,3.495709742957139e-05,3.581790052429057e-05
COL,2009,summer,8.632947224313245,10.693975458692202,2.6744779033810998e-05,3.2626959738461625e-05
COL,2009,winter,24.34685258445598,22.63053303925972,7.542629134866612e-05,6.904499577206592e-05
COL,2010,fall,4.081972562377165,7.115417532841391,1.2645907749232632e-05,2.1708899769168937e-05
COL,2010,spring,4.200994126198185,3.2690691621336474,1.3014635292896629e-05,9.973820152032962e-06
COL,2010,summer,3.1135902820449006,3.6666666666666665,9.645869704908642e-06,1.1186876776546325e-05
COL,2010,winter,13.232632546192919,13.586380812775108,4.099455542672449e-05,4.1451591270451586e-05
COL,2011,fall,10.479941157595624,10.099298655517291,3.24667466699634e-05,3.081262079684818e-05
COL,2011,spring,2.867015908532811,3.9146105584305344,8.88198490823904e-06,1.1943345257837821e-05
COL,2011,summer,14.307146621337338,18.734993995195193,4.432338864677659e-05,5.715983706376043e-05
COL,2011,winter,4.839739344538807,5.619334753947577,1.4993461211735e-05,1.7144401488725282e-05
COL,2012,fall,6.720305052599919,5.836665714829544,2.081943385049242e-05,1.7807470946656524e-05
COL,2012,spring,1.1507283885330302,1.1217137594956024,3.564944355564568e-06,3.4223109834613636e-06
COL,2012,summer,2.088327347690278,2.8722813232690143,6.469615997073281e-06,8.763233790259136e-06
COL,2012,winter,2.3939025107069902,2.609155477868712,7.416284614465187e-06,7.960445678654446e-06
COL,2013,fall,10.479941157595624,10.099298655517291,3.24667466699634e-05,3.081262079684818e-05
COL,2013,spring,2.867015908532811,3.9146105584305344,8.88198490823904e-06,1.1943345257837821e-05
COL,2013,summer,14.307146621337338,18.734993995195193,4.432338864677659e-05,5.715983706376043e-05
COL,2013,winter,4.839739344538807,5.619334753947577,1.4993461211735e-05,1.7144401488725282e-05
COL,2014,fall,4.616997581401431,4.844240566555986,1.4303409589504322e-05,1.4779615171117976e-05
COL,2014,spring,2.016416144037253,2.2483204964917824,6.246835850049856e-06,6.859550276836051e-06
COL,2014,summer,8.870988921447509,11.486707293408518,2.7482229689413135e-05,3.504555792537155e-05
COL,2014,winter,3.14223270519966,5.82010535760534,9.734603628374673e-06,1.775694585328624e-05
COL,2015,fall,7.1060420300849145,10.892658077806352,2.2014442919799e-05,3.3233133732427684e-05
COL,2015,spring,10.434515843062432,9.700175596008899,3.232601952681748e-05,2.959490975550538e-05
COL,2015,summer,8.426149773176359,12.5,2.6104122721200135e-05,3.813707992014734e-05
COL,2015,winter,3.040327242845701,2.9198700357449177,9.418901585697659e-06,8.90842535273564e-06
COL,2016,spring,1.454436184706849,1.7304639535412156,4.50582789028877e-06,5.279587367589838e-06
COL,2016,winter,1.4012980994907416,2.786330268226716,4.3412066652928176e-06,8.50100000982901e-06
DIF,2008,fall,0.0,0.0,0.0,0.0
DIF,2008,spring,0.0,0.0,0.0,0.0
DIF,2008,summer,0.0,0.0,0.0,0.0
DIF,2008,winter,0.0,0.0,0.0,0.0
DIF,2009,fall,0.0,0.0,0.0,0.0
DIF,2009,spring,0.0,0.0,0.0,0.0
DIF,2009,summer,0.0,0.0,0.0,0.0
DIF,2009,winter,0.0,0.0,0.0,0.0
DIF,2010,fall,0.0,0.0,0.0,0.0
DIF,2010,spring,0.0,0.0,0.0,0.0
DIF,2010,summer,0.0,0.0,0.0,0.0
DIF,2010,winter,0.0,0.0,0.0,0.0
DIF,2011,fall,0.0,0.0,0.0,0.0
DIF,2011,spring,0.0,0.0,0.0,0.0
DIF,2011,summer,0.0,0.0,0.0,0.0
DIF,2011,winter,0.0,0.0,0.0,0.0
DIF,2012,fall,0.0,0.0,0.0,0.0
DIF,2012,spring,0.0,0.0,0.0,0.0
DIF,2012,summer,0.0,0.0,0.0,0.0
DIF,2012,winter,0.0,0.0,0.0,0.0
DIF,2013,fall,0.0,0.0,0.0,0.0
DIF,2013,spring,0.0,0.0,0.0,0.0
DIF,2013,summer,0.0,0.0,0.0,0.0
DIF,2013,winter,0.0,0.0,0.0,0.0
DIF,2014,fall,0.0,0.0,0.0,0.0
DIF,2014,spring,0.0,0.0,0.0,0.0
DIF,2014,summer,0.0,0.0,0.0,0.0
DIF,2014,winter,0.0,0.0,0.0,0.0
DIF,2015,fall,0.0,0.0,0.0,0.0
DIF,2015,spring,0.0,0.0,0.0,0.0
DIF,2015,summer,0.0,0.0,0.0,0.0
DIF,2015,winter,0.0,0.0,0.0,0.0
DIF,2016,spring,0.0,0.0,0.0,0.0
DIF,2016,winter,0.0,0.0,0.0,0.0
DUR,2008,fall,1.9137659209004638,3.265348373451139,2.380631580066596e-06,3.938691279897951e-06
DUR,2008,spring,0.3631365196012814,0.6333236937766509,4.5172414086750706e-07,7.63920484047526e-07
DUR,2008,summer,0.0,0.4409585518440985,0.0,5.318879961065163e-07
DUR,2008,winter,0.0,0.0,0.0,0.0
DUR,2009,fall,623.7192176773135,684.217850298183,0.0007758763234737986,0.0008253094531758418
DUR,2009,spring,0.0,0.2672612419124244,0.0,3.223728076102643e-07
DUR,2009,summer,0.0,0.0,0.0,0.0
DUR,2009,winter,0.0,0.0,0.0,0.0
DUR,2010,fall,0.6191391873668904,1.0144785195688801,7.701789888766892e-07,1.2236727116642232e-06
DUR,2010,spring,0.0,0.2672612419124244,0.0,3.223728076102643e-07
DUR,2010,summer,0.0,0.0,0.0,0.0
DUR,2010,winter,0.0,0.0,0.0,0.0
DUR,2011,fall,0.0,0.0,0.0,0.0
DUR,2011,spring,0.0,0.2672612419124244,0.0,3.223728076102643e-07
DUR,2011,summer,0.0,0.0,0.0,0.0
DUR,2011,winter,0.0,0.0,0.0,0.0
DUR,2012,fall,0.24999999999999997,0.5439056290693574,3.109878217175e-07,6.560636456803224e-07
DUR,2012,spring,0.2672612419124244,0.0,3.3245996580743467e-07,0.0
DUR,2012,summer,0.0,0.0,0.0,0.0
DUR,2012,winter,0.0,0.0,0.0,0.0
DUR,2013,fall,0.0,0.0,0.0,0.0
DUR,2013,spring,0.0,0.2672612419124244,0.0,3.223728076102643e-07
DUR,2013,summer,0.0,0.0,0.0,0.0
DUR,2013,winter,0.0,0.0,0.0,0.0
DUR,2014,fall,0.447213595499958,0.6291528696058959,5.563119276279322e-07,7.588896000766446e-07
DUR,2014,spring,0.26726124191242434,0.0,3.324599658074347e-07,0.0
DUR,2014,summer,3.5,1.224744871391589,4.353829504036428e-06,1.477297792869472e-06
DUR,2014,winter,0.0,0.0,0.0,0.0
DUR,2015,fall,4.174825345648206,7.683044101569811,5.193279361171809e-06,9.267353845591116e-06
DUR,2015,spring,0.36313651960128146,0.4258153136263201,4.51724140867507e-07,5.136220919834788e-07
DUR,2015,summer,0.6666666666666666,0.3333333333333333,8.293008579133334e-07,4.0206953229666667e-07
DUR,2015,winter,0.0,0.0,0.0,0.0
DUR,2016,spring,0.2672612419124244,0.26726124191242434,3.324599658074347e-07,3.223728076102643e-07
DUR,2016,winter,0.0,0.0,0.0,0.0
GRO,2008,fall,256.25104064829344,253.44976491078725,0.00015572260198693053,0.00014539281044110056
GRO,2008,spring,17.814674775662823,19.71235457972799,1.0825897536252724e-05,1.1308097420276049e-05
GRO,2008,summer,11.224972160321824,12.114041439585716,6.821364969349113e-06,6.949284531079989e-06
GRO,2008,winter,8.826782421249995,8.28078671210825,5.363995878163209e-06,4.750317496489423e-06
GRO,2009,fall,71.30264137229887,40.98434660534027,4.3330293664097834e-05,2.351088918609159e-05
GRO,2009,spring,6.366119110374274,10.10603127502919,3.868661879073692e-06,5.797378782330453e-06
GRO,2009,summer,15.5,15.05637554142578,9.419280111772418e-06,8.63717019345503e-06
GRO,2009,winter,22.44765992029984,14.675114117408912,1.3641341718898954e-05,8.41845754255534e-06
GRO,2010,fall,25.953805116013335,33.41032774457623,1.5772010345422907e-05,1.916601283988388e-05
GRO,2010,spring,14.495925914955144,17.898983948080023,8.809108817567705e-06,1.0267847678498365e-05
GRO,2010,summer,20.83266665599966,25.995191863111916,1.2659917594050895e-05,1.4912280562831138e-05
GRO,2010,winter,21.03751228346458,22.534588798282794,1.2784401358244167e-05,1.292708714358568e-05
GRO,2011,fall,17.663403786737522,35.814103367249054,1.0733970838351041e-05,2.0544951556109178e-05
GRO,2011,spring,3.995189414976274,5.716757707067764,2.4278585934970547e-06,3.279448572118492e-06
